% Model:              fine_3d_8electrodes.mph
% Version:            COMSOL 5.3.0.260
% Date:               Apr 27 2020, 13:43
% Dimension:          3
% Nodes:              6633
% Expressions:        1
% Description:        Electric potential
% Length unit:        m
% X                       Y                        Z                        V (V)
-0.005                    -8.0E-4                  0                        0.07170458311673754
-0.00495                  -8.0E-4                  0                        0.0715966072984345
-0.0049                   -8.0E-4                  0                        0.07156746657398341
-0.00485                  -8.0E-4                  0                        0.07158059925514593
-0.0048000000000000004    -8.0E-4                  0                        0.07159207993682337
-0.00475                  -8.0E-4                  0                        0.071614084238168
-0.0047                   -8.0E-4                  0                        0.07165593427646896
-0.0046500000000000005    -8.0E-4                  0                        0.07170563207482329
-0.0046                   -8.0E-4                  0                        0.07176434886006201
-0.00455                  -8.0E-4                  0                        0.07182943178556009
-0.0045000000000000005    -8.0E-4                  0                        0.07190109070773477
-0.00445                  -8.0E-4                  0                        0.07197937333833142
-0.0044                   -8.0E-4                  0                        0.07206421013164079
-0.00435                  -8.0E-4                  0                        0.07215564813847482
-0.0043                   -8.0E-4                  0                        0.07225455460837245
-0.00425                  -8.0E-4                  0                        0.07236115592677721
-0.0042                   -8.0E-4                  0                        0.07247560619411099
-0.00415                  -8.0E-4                  0                        0.07259844825194064
-0.0041                   -8.0E-4                  0                        0.07273030289010367
-0.00405                  -8.0E-4                  0                        0.07287121698797722
-0.004                    -8.0E-4                  0                        0.07302149565426234
-0.00395                  -8.0E-4                  0                        0.0731831198771184
-0.0039                   -8.0E-4                  0                        0.07335590791996469
-0.00385                  -8.0E-4                  0                        0.07354066817571932
-0.0038                   -8.0E-4                  0                        0.07373744807098621
-0.00375                  -8.0E-4                  0                        0.07394621943184879
-0.0037                   -8.0E-4                  0                        0.07417003350055776
-0.00365                  -8.0E-4                  0                        0.07440865539579965
-0.0036                   -8.0E-4                  0                        0.07466290073006887
-0.00355                  -8.0E-4                  0                        0.07493365818077775
-0.0035                   -8.0E-4                  0                        0.07522228574150391
-0.00345                  -8.0E-4                  0                        0.07552887827825856
-0.0034000000000000002    -8.0E-4                  0                        0.07585351551331396
-0.00335                  -8.0E-4                  0                        0.07620056253006927
