% Model:              fine_3d_8electrodes.mph
% Version:            COMSOL 5.3.0.260
% Date:               Apr 27 2020, 13:36
% Dimension:          3
% Nodes:              6633
% Expressions:        1
% Description:        Electric potential
% Length unit:        m
% X                       Y                        Z                        V (V)
-0.005                    -8.0E-4                  0                        0.344296796620543
-0.00495                  -8.0E-4                  0                        0.36291182570917424
-0.0049                   -8.0E-4                  0                        0.36952061589236074
-0.00485                  -8.0E-4                  0                        0.3711895176729773
-0.0048000000000000004    -8.0E-4                  0                        0.3741309773686643
-0.00475                  -8.0E-4                  0                        0.37654391594511405
-0.0047                   -8.0E-4                  0                        0.379565938010724
-0.0046500000000000005    -8.0E-4                  0                        0.38281024064172575
-0.0046                   -8.0E-4                  0                        0.3861667490542909
-0.00455                  -8.0E-4                  0                        0.38973217302675256
-0.0045000000000000005    -8.0E-4                  0                        0.39349529943083505
-0.00445                  -8.0E-4                  0                        0.397474053523927
-0.0044                   -8.0E-4                  0                        0.4016864827558841
-0.00435                  -8.0E-4                  0                        0.40613995870803005
-0.0043                   -8.0E-4                  0                        0.4108801054661969
-0.00425                  -8.0E-4                  0                        0.41591368535409284
-0.0042                   -8.0E-4                  0                        0.42125947392528845
-0.00415                  -8.0E-4                  0                        0.42694122040567317
-0.0041                   -8.0E-4                  0                        0.4329881811148065
-0.00405                  -8.0E-4                  0                        0.43941302414790967
-0.004                    -8.0E-4                  0                        0.44623091020828387
-0.00395                  -8.0E-4                  0                        0.4535232483811169
-0.0039                   -8.0E-4                  0                        0.46128722342997275
-0.00385                  -8.0E-4                  0                        0.4695819599618028
-0.0038                   -8.0E-4                  0                        0.4784225195739407
-0.00375                  -8.0E-4                  0                        0.48781853927947294
-0.0037                   -8.0E-4                  0                        0.49791033442406885
-0.00365                  -8.0E-4                  0                        0.5087196134348668
-0.0036                   -8.0E-4                  0                        0.5203061063818386
-0.00355                  -8.0E-4                  0                        0.5327473046948004
-0.0035                   -8.0E-4                  0                        0.5461448194279388
-0.00345                  -8.0E-4                  0                        0.5605722839930833
-0.0034000000000000002    -8.0E-4                  0                        0.5760817524901412
-0.00335                  -8.0E-4                  0                        0.5929529997569282
-0.0033                   -8.0E-4                  0                        0.6112423863304001
-0.0032500000000000003    -8.0E-4                  0                        0.6311763878182985
-0.0031999999999999997    -8.0E-4                  0                        0.6528965804490281
-0.00315                  -8.0E-4                  0                        0.6765160272586912
-0.0031000000000000003    -8.0E-4                  0                        0.7026168467798953
-0.0030499999999999998    -8.0E-4                  0                        0.7312932941068087
-0.003                    -8.0E-4                  0                        0.762982240145426
-0.00295                  -8.0E-4                  0                        0.798143944968206
-0.0029                   -8.0E-4                  0                        0.8374016073900677
-0.00285                  -8.0E-4                  0                        0.8813459062620975
-0.0028                   -8.0E-4                  0                        0.9304711502597498
-0.00275                  -8.0E-4                  0                        0.986965225075166
-0.0027                   -8.0E-4                  0                        1.0510616818907637
-0.00265                  -8.0E-4                  0                        1.1258080405236777
-0.0026                   -8.0E-4                  0                        1.2129919595710155
-0.00255                  -8.0E-4                  0                        1.313323824367267
-0.0025                   -8.0E-4                  0                        1.4417444057672626
-0.00245                  -8.0E-4                  0                        1.6020267942384123
-0.0024                   -8.0E-4                  0                        1.7710406582713096
-0.00235                  -8.0E-4                  0                        1.9853043428113804
-0.0023                   -8.0E-4                  0                        2.06497343942429
-0.00225                  -8.0E-4                  0                        2.113581952539241
-0.0022                   -8.0E-4                  0                        2.1294886279109604
-0.00215                  -8.0E-4                  0                        2.1420799412912848
-0.0021                   -8.0E-4                  0                        2.1435839713729226
-0.00205                  -8.0E-4                  0                        2.1399177994283596
-0.002                    -8.0E-4                  0                        2.130756333008448
-0.00195                  -8.0E-4                  0                        2.111272971928295
-0.0018999999999999998    -8.0E-4                  0                        2.0633015086863185
-0.00185                  -8.0E-4                  0                        1.9978758994098746
-0.0018                   -8.0E-4                  0                        1.7457681603530975
-0.0017499999999999998    -8.0E-4                  0                        1.5578935359664046
-0.0017000000000000001    -8.0E-4                  0                        1.4053624621304972
-0.00165                  -8.0E-4                  0                        1.27740739210249
-0.0015999999999999999    -8.0E-4                  0                        1.1719484726662914
-0.0015499999999999997    -8.0E-4                  0                        1.0817036355605558
-0.0015                   -8.0E-4                  0                        1.003243882287846
-0.00145                  -8.0E-4                  0                        0.9346661636960312
-0.0013999999999999998    -8.0E-4                  0                        0.8739251935220894
-0.00135                  -8.0E-4                  0                        0.8202117703506845
-0.0013                   -8.0E-4                  0                        0.7720111921019035
-0.0012499999999999998    -8.0E-4                  0                        0.7286708166792292
-0.0012000000000000001    -8.0E-4                  0                        0.6892527719373261
-0.00115                  -8.0E-4                  0                        0.6533583945056574
-0.0010999999999999998    -8.0E-4                  0                        0.6206677634024199
-0.0010499999999999997    -8.0E-4                  0                        0.5906258155855266
-0.001                    -8.0E-4                  0                        0.5630628215052763
-9.500000000000003E-4     -8.0E-4                  0                        0.5374385747006968
-8.999999999999998E-4     -8.0E-4                  0                        0.5136831638429636
-8.500000000000001E-4     -8.0E-4                  0                        0.49159363606266054
-7.999999999999995E-4     -8.0E-4                  0                        0.47099908412786756
-7.499999999999998E-4     -8.0E-4                  0                        0.4518253569335843
-7.000000000000001E-4     -8.0E-4                  0                        0.433773345501946
-6.499999999999995E-4     -8.0E-4                  0                        0.41681529775480974
-5.999999999999998E-4     -8.0E-4                  0                        0.40086116382485437
-5.500000000000001E-4     -8.0E-4                  0                        0.38581463275502004
-4.999999999999996E-4     -8.0E-4                  0                        0.3716089750399535
-4.499999999999999E-4     -8.0E-4                  0                        0.358163542554014
-4.000000000000002E-4     -8.0E-4                  0                        0.34543559810355057
-3.499999999999996E-4     -8.0E-4                  0                        0.3333344527299379
-2.999999999999999E-4     -8.0E-4                  0                        0.32183508826494744
-2.500000000000002E-4     -8.0E-4                  0                        0.31089915075123353
-1.9999999999999966E-4    -8.0E-4                  0                        0.30048326744985454
-1.4999999999999996E-4    -8.0E-4                  0                        0.29056941849836543
-1.0000000000000026E-4    -8.0E-4                  0                        0.2810910642242529
