% Model:              cuff_3d_14electrodes_4mm_nerve.mph
% Version:            COMSOL 5.3.0.260
% Date:               Apr 27 2020, 14:11
% Dimension:          3
% Nodes:              6561
% Expressions:        1
% Description:        Electric potential
% Length unit:        m
% X                       Y                        Z                        V (V)
-0.00201                  -0.00201                 0                        0.009659008903940143
-0.00196                  -0.00201                 0                        0.009747880718841409
-0.00191                  -0.00201                 0                        0.00982606949507911
-0.00186                  -0.00201                 0                        0.009892730567446259
-0.00181                  -0.00201                 0                        0.009950469274594316
-0.00176                  -0.00201                 0                        0.009997451910223939
-0.0017100000000000001    -0.00201                 0                        0.010031800772502509
-0.00166                  -0.00201                 0                        0.010056018416798849
-0.00161                  -0.00201                 0                        0.010070500692249101
-0.00156                  -0.00201                 0                        0.010074479536266145
-0.00151                  -0.00201                 0                        0.010069174912466493
-0.00146                  -0.00201                 0                        0.01005383574637461
-0.00141                  -0.00201                 0                        0.010030351004491202
-0.00136                  -0.00201                 0                        0.009996291774164116
-0.00131                  -0.00201                 0                        0.009952092234833716
-0.00126                  -0.00201                 0                        0.00989401481204696
-0.0012100000000000001    -0.00201                 0                        0.00981412118622052
-0.00116                  -0.00201                 0                        0.009718232017598557
-0.0011099999999999999    -0.00201                 0                        0.009602492275995092
-0.0010600000000000002    -0.00201                 0                        0.00947087371335628
-0.00101                  -0.00201                 0                        0.009323684144828918
-9.599999999999999E-4     -0.00201                 0                        0.00916442288978047
-9.1E-4                   -0.00201                 0                        0.009000436360414803
-8.600000000000001E-4     -0.00201                 0                        0.008832774527751455
-8.1E-4                   -0.00201                 0                        0.008668049840957839
-7.6E-4                   -0.00201                 0                        0.008501638160022359
-7.099999999999999E-4     -0.00201                 0                        0.008338189950118462
-6.6E-4                   -0.00201                 0                        0.008595712235362186
-6.100000000000001E-4     -0.00201                 0                        0.009109340896487236
-5.6E-4                   -0.00201                 0                        0.009508586270188316
-5.1E-4                   -0.00201                 0                        0.009788868699667783
-4.599999999999999E-4     -0.00201                 0                        0.009906436313920394
-4.1E-4                   -0.00201                 0                        0.009743609941282481
-3.600000000000001E-4     -0.00201                 0                        0.010124827111534613
-3.0999999999999995E-4    -0.00201                 0                        0.010568181085518815
-2.6000000000000003E-4    -0.00201                 0                        0.01089293196967009
-2.099999999999999E-4     -0.00201                 0                        0.011079624277950683
-1.5999999999999999E-4    -0.00201                 0                        0.011174785051578226
-1.1000000000000007E-4    -0.00201                 0                        0.011195687867508602
-5.999999999999994E-5     -0.00201                 0                        0.011158823980088772
-1.0000000000000026E-5    -0.00201                 0                        0.011046209978833096
4.0000000000000105E-5     -0.00201                 0                        0.01087708232108564
9.000000000000024E-5      -0.00201                 0                        0.010633282634864738
1.3999999999999993E-4     -0.00201                 0                        0.010355043416956762
1.9000000000000006E-4     -0.00201                 0                        0.0100086125448699
2.400000000000002E-4      -0.00201                 0                        0.009583921800860953
2.899999999999999E-4      -0.00201                 0                        0.009066867618011409
3.4E-4                    -0.00201                 0                        0.008410703385387108
3.9000000000000016E-4     -0.00201                 0                        0.007796880981500996
4.3999999999999985E-4     -0.00201                 0                        0.00765131237779586
4.9E-4                    -0.00201                 0                        0.007411875052223096
5.400000000000001E-4      -0.00201                 0                        0.007015221731149739
5.900000000000002E-4      -0.00201                 0                        0.006504866827022622
6.399999999999999E-4      -0.00201                 0                        0.005959468285767723
6.900000000000001E-4      -0.00201                 0                        0.005386817184531078
7.400000000000002E-4      -0.00201                 0                        0.005331346838398285
7.899999999999999E-4      -0.00201                 0                        0.005280071563839731
8.4E-4                    -0.00201                 0                        0.005235729049202968
8.900000000000002E-4      -0.00201                 0                        0.005195686480138592
9.399999999999999E-4      -0.00201                 0                        0.005154004813250044
9.9E-4                    -0.00201                 0                        0.005106929262789257
0.0010400000000000001     -0.00201                 0                        0.005056076651377052
0.0010900000000000003     -0.00201                 0                        0.005004176323659714
0.00114                   -0.00201                 0                        0.004946820487574122
0.00119                   -0.00201                 0                        0.004878924446038503
0.0012400000000000002     -0.00201                 0                        0.004803784421309034
0.00129                   -0.00201                 0                        0.0047221154987907585
0.00134                   -0.00201                 0                        0.004635780562214924
0.0013900000000000002     -0.00201                 0                        0.004546403869224542
0.0014400000000000003     -0.00201                 0                        0.0044558327894119645
0.00149                   -0.00201                 0                        0.0043636535183919556
0.0015400000000000001     -0.00201                 0                        0.004271470400597908
0.0015900000000000003     -0.00201                 0                        0.004180027286887695
0.00164                   -0.00201                 0                        0.00408856230768128
0.00169                   -0.00201                 0                        0.003996464673533602
0.0017400000000000002     -0.00201                 0                        0.003905328182726843
0.00179                   -0.00201                 0                        0.003813525120236309
0.00184                   -0.00201                 0                        0.0037212900988577205
0.0018900000000000002     -0.00201                 0                        0.003629364065044768
0.0019400000000000003     -0.00201                 0                        0.0035378540408235004
0.00199                   -0.00201                 0                        0.0034458718042770266
-0.00201                  -0.00196                 0                        0.010060790074793168
-0.00196                  -0.00196                 0                        0.010151011847268021
-0.00191                  -0.00196                 0                        0.01023041460010641
-0.00186                  -0.00196                 0                        0.010299847742517887
-0.00181                  -0.00196                 0                        0.010356216673701329
-0.00176                  -0.00196                 0                        0.010399524341251708
-0.0017100000000000001    -0.00196                 0                        0.010429770745169025
-0.00166                  -0.00196                 0                        0.010450060942393175
-0.00161                  -0.00196                 0                        0.010461004470902065
-0.00156                  -0.00196                 0                        0.010459114811822216
-0.00151                  -0.00196                 0                        0.010449408840548458
-0.00146                  -0.00196                 0                        0.010428916258760326
-0.00141                  -0.00196                 0                        0.010399698144099277
-0.00136                  -0.00196                 0                        0.01035908526839771
-0.00131                  -0.00196                 0                        0.010309432098032308
-0.00126                  -0.00196                 0                        0.010245827040555183
-0.0012100000000000001    -0.00196                 0                        0.010157629814748274
-0.00116                  -0.00196                 0                        0.010041479847450602
-0.0011099999999999999    -0.00196                 0                        0.009899858951730664
-0.0010600000000000002    -0.00196                 0                        0.009733304407151021
-0.00101                  -0.00196                 0                        0.009545641951046136
-9.599999999999999E-4     -0.00196                 0                        0.009349434290735753
-9.1E-4                   -0.00196                 0                        0.009158352575333775
-8.600000000000001E-4     -0.00196                 0                        0.008966382730186922
-8.1E-4                   -0.00196                 0                        0.008964319393217094
-7.6E-4                   -0.00196                 0                        0.00963768539757956
-7.099999999999999E-4     -0.00196                 0                        0.010271523653427013
-6.6E-4                   -0.00196                 0                        0.010847271656463599
-6.100000000000001E-4     -0.00196                 0                        0.011351395351225875
-5.6E-4                   -0.00196                 0                        0.011728089425471846
-5.1E-4                   -0.00196                 0                        0.011935060107186254
-4.599999999999999E-4     -0.00196                 0                        0.011849272875034442
-4.1E-4                   -0.00196                 0                        0.01110418749805355
-3.600000000000001E-4     -0.00196                 0                        0.011444725195478438
-3.0999999999999995E-4    -0.00196                 0                        0.01195172021130277
-2.6000000000000003E-4    -0.00196                 0                        0.012033198449710819
-2.099999999999999E-4     -0.00196                 0                        0.012016626177636968
-1.5999999999999999E-4    -0.00196                 0                        0.011937939645724241
-1.1000000000000007E-4    -0.00196                 0                        0.011828885432689323
-5.999999999999994E-5     -0.00196                 0                        0.011696609556782768
-1.0000000000000026E-5    -0.00196                 0                        0.011541623100574844
4.0000000000000105E-5     -0.00196                 0                        0.01137328444306814
9.000000000000024E-5      -0.00196                 0                        0.011191464525350123
1.3999999999999993E-4     -0.00196                 0                        0.010994587820427334
1.9000000000000006E-4     -0.00196                 0                        0.010776755069866042
2.400000000000002E-4      -0.00196                 0                        0.010513483543149951
2.899999999999999E-4      -0.00196                 0                        0.010157524148613185
3.4E-4                    -0.00196                 0                        0.00961605598376479
3.9000000000000016E-4     -0.00196                 0                        0.008774567466443738
4.3999999999999985E-4     -0.00196                 0                        0.009091208673030753
4.9E-4                    -0.00196                 0                        0.009008376964304494
5.400000000000001E-4      -0.00196                 0                        0.008649499619413237
5.900000000000002E-4      -0.00196                 0                        0.008151719702210632
6.399999999999999E-4      -0.00196                 0                        0.0075898305278799365
6.900000000000001E-4      -0.00196                 0                        0.006983805696205667
7.400000000000002E-4      -0.00196                 0                        0.006335041010424763
7.899999999999999E-4      -0.00196                 0                        0.005673135732027457
8.4E-4                    -0.00196                 0                        0.005247570674470967
8.900000000000002E-4      -0.00196                 0                        0.005219843141004945
9.399999999999999E-4      -0.00196                 0                        0.005193408770222224
9.9E-4                    -0.00196                 0                        0.005163995451955911
0.0010400000000000001     -0.00196                 0                        0.005132092993961965
0.0010900000000000003     -0.00196                 0                        0.005094469471812462
0.00114                   -0.00196                 0                        0.005050774357679491
0.00119                   -0.00196                 0                        0.0049886899703120305
0.0012400000000000002     -0.00196                 0                        0.004916049817792763
0.00129                   -0.00196                 0                        0.004836694678840253
0.00134                   -0.00196                 0                        0.004749516394429289
0.0013900000000000002     -0.00196                 0                        0.004659223911523605
0.0014400000000000003     -0.00196                 0                        0.004567114398579985
0.00149                   -0.00196                 0                        0.0044731268219623645
0.0015400000000000001     -0.00196                 0                        0.004378814416682233
0.0015900000000000003     -0.00196                 0                        0.0042857040190551
0.00164                   -0.00196                 0                        0.00419312441091019
0.00169                   -0.00196                 0                        0.0041007242335402375
0.0017400000000000002     -0.00196                 0                        0.004007580022140849
0.00179                   -0.00196                 0                        0.003912715286567431
0.00184                   -0.00196                 0                        0.00381864589485894
0.0018900000000000002     -0.00196                 0                        0.0037254447403399166
0.0019400000000000003     -0.00196                 0                        0.0036322490255449548
0.00199                   -0.00196                 0                        0.003538388752429761
-0.00201                  -0.00191                 0                        0.010479254802087931
-0.00196                  -0.00191                 0                        0.010571999878711102
-0.00191                  -0.00191                 0                        0.010650926139914661
-0.00186                  -0.00191                 0                        0.010717906127376392
-0.00181                  -0.00191                 0                        0.010771454257144352
-0.00176                  -0.00191                 0                        0.010811869222920299
-0.0017100000000000001    -0.00191                 0                        0.01083864994154921
-0.00166                  -0.00191                 0                        0.010853042565295193
-0.00161                  -0.00191                 0                        0.010860144240521844
-0.00156                  -0.00191                 0                        0.01085397777639506
-0.00151                  -0.00191                 0                        0.010835792560388649
-0.00146                  -0.00191                 0                        0.010809191520446666
-0.00141                  -0.00191                 0                        0.010769927618469817
-0.00136                  -0.00191                 0                        0.01072259075229998
-0.00131                  -0.00191                 0                        0.010665839730493681
-0.00126                  -0.00191                 0                        0.010595860235725545
-0.0012100000000000001    -0.00191                 0                        0.01050537892590101
-0.00116                  -0.00191                 0                        0.01037036495294785
-0.0011099999999999999    -0.00191                 0                        0.010179096851323895
