% Model:              cuff_3d_14electrodes_4mm_nerve.mph
% Version:            COMSOL 5.3.0.260
% Date:               Apr 27 2020, 14:15
% Dimension:          3
% Nodes:              6561
% Expressions:        1
% Description:        Electric potential
% Length unit:        m
% X                       Y                        Z                        V (V)
-0.00201                  -0.00201                 0                        0.03595453750135018
-0.00196                  -0.00201                 0                        0.0378158221301298
-0.00191                  -0.00201                 0                        0.039764060624871714
-0.00186                  -0.00201                 0                        0.04182023532145208
-0.00181                  -0.00201                 0                        0.04403859715216151
-0.00176                  -0.00201                 0                        0.04640372059249275
-0.0017100000000000001    -0.00201                 0                        0.04890733842173881
-0.00166                  -0.00201                 0                        0.051553937984070215
-0.00161                  -0.00201                 0                        0.05434526781872269
-0.00156                  -0.00201                 0                        0.05734071612145612
-0.00151                  -0.00201                 0                        0.060566222918406735
-0.00146                  -0.00201                 0                        0.06401753375566996
-0.00141                  -0.00201                 0                        0.06771794384652485
-0.00136                  -0.00201                 0                        0.07167674500676123
-0.00131                  -0.00201                 0                        0.07590645818230146
-0.00126                  -0.00201                 0                        0.08042395799090789
-0.0012100000000000001    -0.00201                 0                        0.08523430718143417
-0.00116                  -0.00201                 0                        0.09040269178698233
-0.0011099999999999999    -0.00201                 0                        0.0959007388010373
-0.0010600000000000002    -0.00201                 0                        0.10186748829901517
-0.00101                  -0.00201                 0                        0.10830917131336032
-9.599999999999999E-4     -0.00201                 0                        0.11529920358759718
-9.1E-4                   -0.00201                 0                        0.12306031522368195
-8.600000000000001E-4     -0.00201                 0                        0.13159105127000154
-8.1E-4                   -0.00201                 0                        0.14119600359921314
-7.6E-4                   -0.00201                 0                        0.15187002540658967
-7.099999999999999E-4     -0.00201                 0                        0.16428865915203147
-6.6E-4                   -0.00201                 0                        0.19441223144147768
-6.100000000000001E-4     -0.00201                 0                        0.24544914076134972
-5.6E-4                   -0.00201                 0                        0.31460585246919753
-5.1E-4                   -0.00201                 0                        0.4117959971040975
-4.599999999999999E-4     -0.00201                 0                        0.5526843960791527
-4.1E-4                   -0.00201                 0                        0.7510965110403548
-3.600000000000001E-4     -0.00201                 0                        0.8349503940896424
-3.0999999999999995E-4    -0.00201                 0                        0.9308353259008537
-2.6000000000000003E-4    -0.00201                 0                        0.9862531122427355
-2.099999999999999E-4     -0.00201                 0                        1.029059841725767
-1.5999999999999999E-4    -0.00201                 0                        1.06291178367698
-1.1000000000000007E-4    -0.00201                 0                        1.0875998212633582
-5.999999999999994E-5     -0.00201                 0                        1.1034971371365256
-1.0000000000000026E-5    -0.00201                 0                        1.1100132331017858
4.0000000000000105E-5     -0.00201                 0                        1.107437156756932
9.000000000000024E-5      -0.00201                 0                        1.094694757680835
1.3999999999999993E-4     -0.00201                 0                        1.0738886177338534
1.9000000000000006E-4     -0.00201                 0                        1.0437886103686438
2.400000000000002E-4      -0.00201                 0                        1.0045131312960764
2.899999999999999E-4      -0.00201                 0                        0.9528010463860187
3.4E-4                    -0.00201                 0                        0.8824398618443742
3.9000000000000016E-4     -0.00201                 0                        0.7547005267720208
4.3999999999999985E-4     -0.00201                 0                        0.6330094813171504
4.9E-4                    -0.00201                 0                        0.4594216876790841
5.400000000000001E-4      -0.00201                 0                        0.34497030121128175
5.900000000000002E-4      -0.00201                 0                        0.26825796476524094
6.399999999999999E-4      -0.00201                 0                        0.212144140028487
6.900000000000001E-4      -0.00201                 0                        0.16912613765798484
7.400000000000002E-4      -0.00201                 0                        0.15599551003820167
7.899999999999999E-4      -0.00201                 0                        0.14459997237596903
8.4E-4                    -0.00201                 0                        0.1348369935251221
8.900000000000002E-4      -0.00201                 0                        0.1260414567214674
9.399999999999999E-4      -0.00201                 0                        0.11808417756560653
9.9E-4                    -0.00201                 0                        0.11071893273340555
0.0010400000000000001     -0.00201                 0                        0.1039998097472349
0.0010900000000000003     -0.00201                 0                        0.09790045057119519
0.00114                   -0.00201                 0                        0.09228459441157465
0.00119                   -0.00201                 0                        0.08705274657831522
0.0012400000000000002     -0.00201                 0                        0.0821023927598739
0.00129                   -0.00201                 0                        0.07746870386606405
0.00134                   -0.00201                 0                        0.07314063993731107
0.0013900000000000002     -0.00201                 0                        0.06907312546652666
0.0014400000000000003     -0.00201                 0                        0.06529642578057088
0.00149                   -0.00201                 0                        0.0617746066936978
0.0015400000000000001     -0.00201                 0                        0.05850236918830673
0.0015900000000000003     -0.00201                 0                        0.05542540622621049
0.00164                   -0.00201                 0                        0.0525230001130295
0.00169                   -0.00201                 0                        0.04978871434647631
0.0017400000000000002     -0.00201                 0                        0.047262277667524166
0.00179                   -0.00201                 0                        0.04487443186503072
0.00184                   -0.00201                 0                        0.04261141513343894
0.0018900000000000002     -0.00201                 0                        0.04049151494436476
0.0019400000000000003     -0.00201                 0                        0.0384915765939082
0.00199                   -0.00201                 0                        0.03657899685412409
-0.00201                  -0.00196                 0                        0.03604953929992773
-0.00196                  -0.00196                 0                        0.037905858825852116
-0.00191                  -0.00196                 0                        0.039849621585141985
-0.00186                  -0.00196                 0                        0.041916995765538624
-0.00181                  -0.00196                 0                        0.04412294239937057
-0.00176                  -0.00196                 0                        0.046467451970584994
-0.0017100000000000001    -0.00196                 0                        0.04895052447918192
-0.00166                  -0.00196                 0                        0.05158922220434926
-0.00161                  -0.00196                 0                        0.05437588899377086
-0.00156                  -0.00196                 0                        0.05735656436454646
-0.00151                  -0.00196                 0                        0.06056930323703041
-0.00146                  -0.00196                 0                        0.06400888006120772
-0.00141                  -0.00196                 0                        0.06769243938488273
-0.00136                  -0.00196                 0                        0.07162986917959882
-0.00131                  -0.00196                 0                        0.0758340228137971
-0.00126                  -0.00196                 0                        0.08030997078128378
-0.0012100000000000001    -0.00196                 0                        0.08506563837749692
-0.00116                  -0.00196                 0                        0.09005581137489999
-0.0011099999999999999    -0.00196                 0                        0.09534491312303345
-0.0010600000000000002    -0.00196                 0                        0.10098570367269434
-0.00101                  -0.00196                 0                        0.10703145370112697
-9.599999999999999E-4     -0.00196                 0                        0.11359382315460993
-9.1E-4                   -0.00196                 0                        0.12092157546945723
-8.600000000000001E-4     -0.00196                 0                        0.12905392109189817
-8.1E-4                   -0.00196                 0                        0.14202984603545524
-7.6E-4                   -0.00196                 0                        0.17354566912139135
-7.099999999999999E-4     -0.00196                 0                        0.2114166481251956
-6.6E-4                   -0.00196                 0                        0.2622745949434435
-6.100000000000001E-4     -0.00196                 0                        0.32641220535769944
-5.6E-4                   -0.00196                 0                        0.4058272421394225
-5.1E-4                   -0.00196                 0                        0.5146486158410863
-4.599999999999999E-4     -0.00196                 0                        0.6731776817489421
-4.1E-4                   -0.00196                 0                        0.8930802297082014
-3.600000000000001E-4     -0.00196                 0                        1.120906135006626
-3.0999999999999995E-4    -0.00196                 0                        1.1217633152161564
-2.6000000000000003E-4    -0.00196                 0                        1.116474382123131
-2.099999999999999E-4     -0.00196                 0                        1.10530894702811
-1.5999999999999999E-4    -0.00196                 0                        1.0977724290583801
-1.1000000000000007E-4    -0.00196                 0                        1.0928749482449345
-5.999999999999994E-5     -0.00196                 0                        1.0883763770057866
-1.0000000000000026E-5    -0.00196                 0                        1.0868689207302584
4.0000000000000105E-5     -0.00196                 0                        1.087957330572049
9.000000000000024E-5      -0.00196                 0                        1.0910158547774471
1.3999999999999993E-4     -0.00196                 0                        1.094581348836997
1.9000000000000006E-4     -0.00196                 0                        1.1004284069843437
2.400000000000002E-4      -0.00196                 0                        1.1108390037464742
2.899999999999999E-4      -0.00196                 0                        1.116142281657187
3.4E-4                    -0.00196                 0                        1.120355778448125
3.9000000000000016E-4     -0.00196                 0                        0.9896432662231449
4.3999999999999985E-4     -0.00196                 0                        0.7518508802647844
4.9E-4                    -0.00196                 0                        0.5689536857698918
5.400000000000001E-4      -0.00196                 0                        0.4460039632565558
5.900000000000002E-4      -0.00196                 0                        0.3531374428876899
6.399999999999999E-4      -0.00196                 0                        0.2833617867539355
6.900000000000001E-4      -0.00196                 0                        0.2292846822145837
7.400000000000002E-4      -0.00196                 0                        0.18764458058712677
