% Model:              cuff_3d_14electrodes.mph
% Version:            COMSOL 5.3.0.260
% Date:               Oct 1 2019, 23:04
% Dimension:          3
% Nodes:              23104
% Expressions:        1
% Description:        Electric potential
% Length unit:        m
% X                       Y                        Z                        V (V)
-0.00151                  -0.00151                 0                        0.04684747229715136
-0.00149                  -0.00151                 0                        0.04718187269495533
-0.00147                  -0.00151                 0                        0.04751229315515202
-0.0014500000000000001    -0.00151                 0                        0.04783026463608285
-0.00143                  -0.00151                 0                        0.04812601877506547
-0.00141                  -0.00151                 0                        0.04840872415596826
-0.00139                  -0.00151                 0                        0.04867838077879136
-0.0013700000000000001    -0.00151                 0                        0.04893498864353462
-0.00135                  -0.00151                 0                        0.04917836937204041
-0.00133                  -0.00151                 0                        0.04940713604281877
-0.00131                  -0.00151                 0                        0.049622544172020826
-0.0012900000000000001    -0.00151                 0                        0.04982248697746561
-0.00127                  -0.00151                 0                        0.0500118740802416
-0.00125                  -0.00151                 0                        0.050189756287900705
-0.00123                  -0.00151                 0                        0.05035535224636105
-0.0012100000000000001    -0.00151                 0                        0.05051087208670967
-0.00119                  -0.00151                 0                        0.05065105290025773
-0.00117                  -0.00151                 0                        0.05077589468700521
-0.00115                  -0.00151                 0                        0.05088389652716435
-0.00113                  -0.00151                 0                        0.050976196146103395
-0.00111                  -0.00151                 0                        0.05105364502621349
-0.00109                  -0.00151                 0                        0.05111894238481883
-0.00107                  -0.00151                 0                        0.05117000990081445
-0.0010500000000000002    -0.00151                 0                        0.05120541983631134
-0.00103                  -0.00151                 0                        0.05122649131398501
-0.00101                  -0.00151                 0                        0.051233215017243934
-9.9E-4                   -0.00151                 0                        0.05122558161620531
-9.7E-4                   -0.00151                 0                        0.05120358176766967
-9.5E-4                   -0.00151                 0                        0.05116720611509539
-9.3E-4                   -0.00151                 0                        0.051117791805858445
-9.1E-4                   -0.00151                 0                        0.05105476124873472
-8.900000000000001E-4     -0.00151                 0                        0.050978317133885294
-8.7E-4                   -0.00151                 0                        0.12338449231216106
-8.5E-4                   -0.00151                 0                        0.21773385720189867
-8.3E-4                   -0.00151                 0                        0.30596025620443057
-8.1E-4                   -0.00151                 0                        0.38821524190274936
-7.9E-4                   -0.00151                 0                        0.46308673758888835
-7.7E-4                   -0.00151                 0                        0.5282765233133545
-7.5E-4                   -0.00151                 0                        0.5855376696326712
-7.3E-4                   -0.00151                 0                        0.63541747417447
-7.1E-4                   -0.00151                 0                        0.6770467263352076
-6.9E-4                   -0.00151                 0                        0.7089895467073208
-6.7E-4                   -0.00151                 0                        0.7328655944777056
-6.5E-4                   -0.00151                 0                        0.7511747451705142
-6.3E-4                   -0.00151                 0                        0.7646524114626805
-6.1E-4                   -0.00151                 0                        0.7744911748215235
-5.9E-4                   -0.00151                 0                        0.780225973990391
-5.7E-4                   -0.00151                 0                        0.781463578661353
-5.499999999999999E-4     -0.00151                 0                        0.7798419996837553
-5.299999999999999E-4     -0.00151                 0                        0.7797080815808912
-5.1E-4                   -0.00151                 0                        0.7767303522823402
-4.9E-4                   -0.00151                 0                        0.7717684275403479
-4.6999999999999993E-4    -0.00151                 0                        0.7653900720625926
-4.499999999999999E-4     -0.00151                 0                        0.7586196899817125
-4.3000000000000004E-4    -0.00151                 0                        0.7513850490528613
-4.1E-4                   -0.00151                 0                        0.7435235675044727
-3.8999999999999994E-4    -0.00151                 0                        0.7348989058339402
