% Model:              cuff_3d_14electrodes.mph
% Version:            COMSOL 5.3.0.260
% Date:               Oct 1 2019, 23:03
% Dimension:          3
% Nodes:              23104
% Expressions:        1
% Description:        Electric potential
% Length unit:        m
% X                       Y                        Z                        V (V)
-0.00151                  -0.00151                 0                        0.02685114496519732
-0.00149                  -0.00151                 0                        0.026885769590679027
-0.00147                  -0.00151                 0                        0.026917530764763976
-0.0014500000000000001    -0.00151                 0                        0.026941463103178565
-0.00143                  -0.00151                 0                        0.026952646402212555
-0.00141                  -0.00151                 0                        0.0269564536780422
-0.00139                  -0.00151                 0                        0.026952884930667564
-0.0013700000000000001    -0.00151                 0                        0.026941940160088582
-0.00135                  -0.00151                 0                        0.026923576263436725
-0.00133                  -0.00151                 0                        0.0268973685566898
-0.00131                  -0.00151                 0                        0.026863549128551177
-0.0012900000000000001    -0.00151                 0                        0.026822580454888584
-0.00127                  -0.00151                 0                        0.026775857744264407
-0.00125                  -0.00151                 0                        0.02672304292853708
-0.00123                  -0.00151                 0                        0.026663786998853606
-0.0012100000000000001    -0.00151                 0                        0.02659826951765976
-0.00119                  -0.00151                 0                        0.026526058602187548
-0.00117                  -0.00151                 0                        0.026447154252436957
-0.00115                  -0.00151                 0                        0.026360698213800084
-0.00113                  -0.00151                 0                        0.02626731203383972
-0.00111                  -0.00151                 0                        0.026167502242308464
-0.00109                  -0.00151                 0                        0.026063384273965026
-0.00107                  -0.00151                 0                        0.025953326335357275
-0.0010500000000000002    -0.00151                 0                        0.025837314924054618
-0.00103                  -0.00151                 0                        0.02571615330361587
-0.00101                  -0.00151                 0                        0.025589836323329684
-9.9E-4                   -0.00151                 0                        0.02545835882550263
-9.7E-4                   -0.00151                 0                        0.025321715645446198
-9.5E-4                   -0.00151                 0                        0.025179901611463638
-9.3E-4                   -0.00151                 0                        0.025034360132341237
-9.1E-4                   -0.00151                 0                        0.02488506516089139
-8.900000000000001E-4     -0.00151                 0                        0.024731995312400792
-8.7E-4                   -0.00151                 0                        0.028651071195031724
-8.5E-4                   -0.00151                 0                        0.033951819438711464
-8.3E-4                   -0.00151                 0                        0.03907838829301306
-8.1E-4                   -0.00151                 0                        0.04403276647858656
-7.9E-4                   -0.00151                 0                        0.04882482307790591
-7.7E-4                   -0.00151                 0                        0.05345064461183145
-7.5E-4                   -0.00151                 0                        0.05792402635270235
-7.3E-4                   -0.00151                 0                        0.06223666858578761
-7.1E-4                   -0.00151                 0                        0.0663687459875105
-6.9E-4                   -0.00151                 0                        0.07034434244279059
-6.7E-4                   -0.00151                 0                        0.07414759083144903
-6.5E-4                   -0.00151                 0                        0.07777585614434585
-6.3E-4                   -0.00151                 0                        0.08123860095376514
-6.1E-4                   -0.00151                 0                        0.08454564900210884
-5.9E-4                   -0.00151                 0                        0.0876940615917289
-5.7E-4                   -0.00151                 0                        0.09068311748981092
-5.499999999999999E-4     -0.00151                 0                        0.09351784786430567
-5.299999999999999E-4     -0.00151                 0                        0.096191784317858
-5.1E-4                   -0.00151                 0                        0.09871861318498058
-4.9E-4                   -0.00151                 0                        0.10108879904052284
-4.6999999999999993E-4    -0.00151                 0                        0.1033177471954682
-4.499999999999999E-4     -0.00151                 0                        0.10539313292258833
-4.3000000000000004E-4    -0.00151                 0                        0.10731407991742627
-4.1E-4                   -0.00151                 0                        0.10908630718478161
-3.8999999999999994E-4    -0.00151                 0                        0.11071512843322515
-3.699999999999999E-4     -0.00151                 0                        0.11220075591337572
-3.5000000000000005E-4    -0.00151                 0                        0.113544167506344
-3.3E-4                   -0.00151                 0                        0.11474636510048386
-3.0999999999999995E-4    -0.00151                 0                        0.11580780041340144
-2.899999999999999E-4     -0.00151                 0                        0.11673906768773676
-2.7000000000000006E-4    -0.00151                 0                        0.11753059597115204
-2.5E-4                   -0.00151                 0                        0.11817326702198937
-2.2999999999999995E-4    -0.00151                 0                        0.11868769192093197
-2.099999999999999E-4     -0.00151                 0                        0.11907618022109469
-1.8999999999999985E-4    -0.00151                 0                        0.11933741385357183
-1.7E-4                   -0.00151                 0                        0.11950568872167835
-1.4999999999999996E-4    -0.00151                 0                        0.11952073864882143
-1.299999999999999E-4     -0.00151                 0                        0.11942312093216863
-1.0999999999999985E-4    -0.00151                 0                        0.11920731422260336
-9.000000000000002E-5     -0.00151                 0                        0.11887703377962175
-6.999999999999997E-5     -0.00151                 0                        0.11843441292125292
-4.9999999999999914E-5    -0.00151                 0                        0.11787905631718623
-2.9999999999999862E-5    -0.00151                 0                        0.11721684762462743
-1.0000000000000026E-5    -0.00151                 0                        0.11645314071277184
1.0000000000000026E-5     -0.00151                 0                        0.1155899724268184
3.000000000000008E-5      -0.00151                 0                        0.11462337219770916
5.000000000000013E-5      -0.00151                 0                        0.11356065404908254
